EGT_ID,EGT_UID,ELCODE,TAXGROUP,G_NAME,G_COMNAME,ORIGIN,PRESENCE,COMMENTS,HUC8_OLD,HUC8_WBD,CONV_DATA,DUP_FLAG,PCTOVRLAP,CONF_SCORE,CONFMETHOD,CONF_COM,CONF_EO,REFCODE1,SHORT_CIT1,NEW_DATA,NEW_RECTOT,NEW_SRC,NEW_COM,REFCODE2,SHORT_CIT2,CURR_EO,EOpost1978,EO_noDate
116283,2-116283,ICMAL51020,Crayfishes,Faxonella blairi,Blair's Fencing Crayfish,Native,Present,,11140106,11140106,Y,,96.73659385,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
116283,2-116283,ICMAL51020,Crayfishes,Faxonella blairi,Blair's Fencing Crayfish,Native,Present,,11140107,11140107,Y,,97.02092605,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
108941,2-108941,ICMAL14230,Crayfishes,Procambarus acutus,White River Crawfish,Native,Present,,11140108,11140108,Y,,97.25106391,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
110459,2-110459,ICMAL11530,Crayfishes,Faxonius menae,Mena Crayfish,Native,Present,,11140108,11140108,Y,,97.25106391,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
107397,2-107397,ICMAL15040,Crayfishes,Fallicambarus strawni,Saline Burrowing Crayfish,Native,Present,,11140109,11140109,Y,,98.62672987,Very High,Auto,,,A73HOB03EHUS,"Hobbs, 1973",Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
113786,2-113786,ICMAL14E90,Crayfishes,Procambarus regalis,Regal Burrowing Crayfish,Native,Present,,11140109,11140109,Y,,98.62672987,Very High,Auto,,,A88HOB02EHUS,"Hobbs and Robison, 1988",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
116283,2-116283,ICMAL51020,Crayfishes,Faxonella blairi,Blair's Fencing Crayfish,Native,Present,,11140109,11140109,Y,,98.62672987,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,1,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106631,2-106631,ICMAL14560,Crayfishes,Procambarus geminus,Twin Crawfish,Native,Present,,11140201,11140201,Y,,94.99110672,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",,,,,,,,,
106842,2-106842,ICMAL16010,Crayfishes,Bouchardina robisoni,Bayou Bodcau Crayfish,Native,Present,,11140203,11140203,Y,,97.37137074,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
106631,2-106631,ICMAL14560,Crayfishes,Procambarus geminus,Twin Crawfish,Native,Present,,11140203,11140203,Y,,97.37137074,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
106631,2-106631,ICMAL14560,Crayfishes,Procambarus geminus,Twin Crawfish,Native,Present,,11140205,11140205,Y,,90.35921409,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",,,,,,,,,
106842,2-106842,ICMAL16010,Crayfishes,Bouchardina robisoni,Bayou Bodcau Crayfish,Native,Present,,11140205,11140205,Y,,90.35921409,Very High,Auto,,,A77HOB04EHUS,"Hobbs, 1977",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
109142,2-109142,ICMAL51010,Crayfishes,Faxonella beyeri,Sabine Fencing Crayfish,Native,Present,,11140206,11140206,Y,,96.8898873,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
119673,2-119673,ICMAL11710,Crayfishes,Faxonius maletae,Kisatchie Painted Crayfish,Native,Present,,11140207,11140207,Y,,95.5237442,Very High,Auto,,,U03WAL01LAUS,"Walls, 2003",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
1098790,2-1098790,ICMAL11940,Crayfishes,Faxonius hathawayi,Teche Painted Crawfish,Native,Present,,11140207,11140207,Y,,95.5237442,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
106631,2-106631,ICMAL14560,Crayfishes,Procambarus geminus,Twin Crawfish,Native,Present,,11140207,11140207,Y,,95.5237442,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",,,,,,,,,
117056,2-117056,ICMAL14F30,Crayfishes,Procambarus kensleyi,Free State Chimney Crawfish,Native,Present,,12010002,12010002,Y,,98.41225567,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",,,,,,,,,
106631,2-106631,ICMAL14560,Crayfishes,Procambarus geminus,Twin Crawfish,Native,Present,,12010004,12010004,Y,,98.26358092,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
108188,2-108188,ICMAL15110,Crayfishes,Fallicambarus dissitus,Pine Hills Digger,Native,Present,,12010005,12010005,Y,,97.24793306,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
117056,2-117056,ICMAL14F30,Crayfishes,Procambarus kensleyi,Free State Chimney Crawfish,Native,Present,,12010005,12010005,Y,,97.24793306,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",,,,,,,,,
109142,2-109142,ICMAL51010,Crayfishes,Faxonella beyeri,Sabine Fencing Crayfish,Native,Present,,12010005,12010005,Y,,97.24793306,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
116903,2-116903,ICMAL14F40,Crayfishes,Procambarus nechesae,Neches Crayfish,Native,Present,,12020002,12020002,Y,,97.03892977,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
119338,2-119338,ICMAL15100,Crayfishes,Fallicambarus devastator,Texas Prairie Crayfish,Native,Present,,12020002,12020002,Y,,97.03892977,Very High,Auto,,,A91HOB01EHUS,"Hobbs and Whitman, 1991",Y,9,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
109142,2-109142,ICMAL51010,Crayfishes,Faxonella beyeri,Sabine Fencing Crayfish,Native,Present,,12020002,12020002,Y,,97.03892977,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,2,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112048,2-112048,ICMAL14F20,Crayfishes,Procambarus nigrocinctus,Blackbelted Crayfish,Native,Present,,12020002,12020002,Y,,97.03892977,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
117056,2-117056,ICMAL14F30,Crayfishes,Procambarus kensleyi,Free State Chimney Crawfish,Native,Present,,12020002,12020002,Y,,97.03892977,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
109142,2-109142,ICMAL51010,Crayfishes,Faxonella beyeri,Sabine Fencing Crayfish,Native,Present,,12020003,12020003,Y,,94.80137194,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
109142,2-109142,ICMAL51010,Crayfishes,Faxonella beyeri,Sabine Fencing Crayfish,Native,Present,,12020005,12020005,Y,,98.51992514,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,1,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112048,2-112048,ICMAL14F20,Crayfishes,Procambarus nigrocinctus,Blackbelted Crayfish,Native,Present,,12020005,12020005,Y,,98.51992514,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",,,,,,,,,
117056,2-117056,ICMAL14F30,Crayfishes,Procambarus kensleyi,Free State Chimney Crawfish,Native,Present,,12020005,12020005,Y,,98.51992514,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",Y,12,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
117056,2-117056,ICMAL14F30,Crayfishes,Procambarus kensleyi,Free State Chimney Crawfish,Native,Present,,12020006,12020006,Y,,96.97362638,Very High,Auto,,,A90HOB02EHUS,"Hobbs, 1990",Y,1,BISON,,,"iNaturalist.org. iNaturalist Research-grade Observations. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
106826,2-106826,ICMAL14F60,Crayfishes,Procambarus steigmani,Parkhill Prairie Crayfish,Native,Present,,12030106,12030106,Y,,96.91430886,Very High,Auto,,,A91HOB03EHUS,"Hobbs, 1991",Y,9,BISON,,,,,,
116903,2-116903,ICMAL14F40,Crayfishes,Procambarus nechesae,Neches Crayfish,Native,Present,,12030202,12030202,Y,,98.45747862,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,2,BISON,,,,,,
109848,2-109848,ICMAL14410,Crayfishes,Procambarus brazoriensis,Brazoria Crayfish,Native,Present,,12040205,12040205,Y,,92.45859632,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",,,,,,,,,
115959,2-115959,ICMAL14G10,Crayfishes,Procambarus ceruleus,Blueclaw Chimney Crawfish,Native,Present,,12070103,12070103,Y,,98.0200219,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,47,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12070104,12070104,Y,,96.51895012,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,1,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
109848,2-109848,ICMAL14410,Crayfishes,Procambarus brazoriensis,Brazoria Crayfish,Native,Present,,12070104,12070104,Y,,96.51895012,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,6,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
119337,2-119337,ICMAL14990,Crayfishes,Procambarus texanus,Bastrop Crayfish,Native,Present,,12090301,12090301,Y,,97.79320436,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,1,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
109848,2-109848,ICMAL14410,Crayfishes,Procambarus brazoriensis,Brazoria Crayfish,Native,Present,,12090401,12090401,Y,,96.82571163,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,2,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12090401,12090401,Y,Y,96.82571163,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",,,,,,,,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12090402,12090401,Y,Y,5.111674329,Very Low,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",,,,,,,,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12090402,12090402,Y,,92.3309382,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,5,BISON,,,,,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12100102,12100102,Y,,96.0246494,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,4,BISON,,,"Texas A&M University Biodiversity Research and Teaching Collections. Biodiversity Research and Teaching Collections - TCWC Marine Invertebrates. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112835,2-112835,ICMAL09060,Crayfishes,Cambarellus ninae,Aransas Dwarf Crayfish,Native,Present,,12100303,12100303,Y,,95.34023886,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",,,,,,,,,
120564,2-120564,ICMAL09080,Crayfishes,Cambarellus texanus,Brazos Dwarf Crayfish,Native,Present,,12100401,12100401,Y,,95.75277209,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,2,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112835,2-112835,ICMAL09060,Crayfishes,Cambarellus ninae,Aransas Dwarf Crayfish,Native,Present,,12100402,12100402,Y,,96.02079854,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,5,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112835,2-112835,ICMAL09060,Crayfishes,Cambarellus ninae,Aransas Dwarf Crayfish,Native,Present,,12100403,12100403,Y,,96.86853277,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,2,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
112835,2-112835,ICMAL09060,Crayfishes,Cambarellus ninae,Aransas Dwarf Crayfish,Native,Present,,12100404,12100404,Y,,87.10794256,Very High,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",,,,,,,,,
112835,2-112835,ICMAL09060,Crayfishes,Cambarellus ninae,Aransas Dwarf Crayfish,Native,Present,,12100404,12100405,Y,Y,8.153133025,Very Low,Auto,,,A73ALB01EHUS,"Albaugh and Black, 1973",Y,7,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
116313,2-116313,ICMAL11830,Crayfishes,Faxonius ronaldi,Mud River Crayfish,Native,Present,,05110003,05110003,Y,,97.47625777,Very High,Auto,,,A00TAY01EHUS,"Taylor, 2000",Y,18,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112249,2-112249,ICMAL11070,Crayfishes,Orconectes pellucidus,Mammoth Cave Crayfish,Native,Present,,05110003,05110003,Y,,97.47625777,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
120537,2-120537,ICMAL49010,Crayfishes,Barbicambarus cornutus,Bottle Brush Crayfish,Native,Present,,05110004,05110004,Y,,96.63974683,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
110054,2-110054,ICMAL11080,Crayfishes,Faxonius rafinesquei,Rough River Crayfish,Native,Present,Specimens at Eastern KY U. and USNM,05110004,05110004,Y,,96.63974683,Very High,Auto,,,,,Y,10,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
110054,2-110054,ICMAL11080,Crayfishes,Faxonius rafinesquei,Rough River Crayfish,Native,Present,Specimens at Eastern KY U. and USNM,05110005,05110005,Y,,96.71937907,Very High,Auto,,,,,Y,4,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
118496,2-118496,ICMAL11100,Crayfishes,Faxonius indianensis,Indiana Crayfish,Native,Present,,05120113,05120113,Y,,95.66141093,Very High,Auto,,,A95PAG01EHUS,"Page and Mottesi, 1995",Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
110585,2-110585,ICMAL11650,Crayfishes,Faxonius stannardi,Little Wabash Crayfish,Native,Present,,05120114,05120114,Y,,96.14490471,Very High,Auto,,,A85PAG01EHUS,"Page, 1985",Y,54,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112045,2-112045,ICMAL11150,Crayfishes,Faxonius sloanii,Sloan Crayfish,Native,Present,,05120204,05120204,Y,,97.23569691,Very High,Auto,,,A88STJ01EHUS,"St. Johns, 1988",,,,,,,,,
112045,2-112045,ICMAL11150,Crayfishes,Faxonius sloanii,Sloan Crayfish,Native,Present,,05120206,05120206,Y,,95.9722769,Very High,Auto,,,A88STJ01EHUS,"St. Johns, 1988",,,,,,,,,
112045,2-112045,ICMAL11150,Crayfishes,Faxonius sloanii,Sloan Crayfish,Native,Present,,05120207,05120207,Y,,97.42573402,Very High,Auto,,,A88STJ01EHUS,"St. Johns, 1988",Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112045,2-112045,ICMAL11150,Crayfishes,Faxonius sloanii,Sloan Crayfish,Native,Present,,05120208,05120208,Y,,97.31789107,Very High,Auto,,,A88STJ01EHUS,"St. Johns, 1988",Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
118496,2-118496,ICMAL11100,Crayfishes,Faxonius indianensis,Indiana Crayfish,Native,Present,,05120209,05120209,Y,,96.44735214,Very High,Auto,,,A95PAG01EHUS,"Page and Mottesi, 1995",Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
106652,2-106652,ICMAL07060,Crayfishes,Cambarus parvoculus,Mountain Midget Crayfish,Native,Present,,05130101,05130101,Y,,98.29077418,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
120537,2-120537,ICMAL49010,Crayfishes,Barbicambarus cornutus,Bottle Brush Crayfish,Native,Present,,05130103,05130103,Y,,97.26987316,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,2,BISON,,,"Florida Museum of Natural History. UF Invertebrate Zoology. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
114597,2-114597,ICMAL07030,Crayfishes,Cambarus bouchardi,Big South Fork Crayfish,Native,Present,,05130104,05130104,Y,,98.530855,Very High,Auto,,,A88OBA01EHUS,"O'Bara, 1988",Y,5,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
111436,2-111436,ICMAL07140,Crayfishes,Cambarus crinipes,Hairyfoot Crayfish,Native,Present,,05130104,05130104,Y,,98.530855,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
111150,2-111150,ICMAL11011,Crayfishes,Orconectes australis,Southern Cave Crayfish,Native,Present,,05130104,05130104,Y,,98.530855,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
113868,2-113868,ICMAL07200,Crayfishes,Cambarus obeyensis,Obey Crayfish,Native,Present,,05130105,05130105,Y,,98.23600192,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",,,,,,,,,
111436,2-111436,ICMAL07140,Crayfishes,Cambarus crinipes,Hairyfoot Crayfish,Native,Present,,05130105,05130105,Y,,98.23600192,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
111150,2-111150,ICMAL11011,Crayfishes,Orconectes australis,Southern Cave Crayfish,Native,Present,,05130105,05130105,Y,,98.23600192,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
110625,2-110625,ICMAL11460,Crayfishes,Orconectes incomptus,Tennessee Cave Crayfish,Native,Present,,05130106,05130106,Y,,98.94403374,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,5,BISON,,,"National Museum of Natural History, Smithsonian Institution. NMNH Extant Specimen and Observation Records. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
111150,2-111150,ICMAL11011,Crayfishes,Orconectes australis,Southern Cave Crayfish,Native,Present,,05130107,05130107,Y,,95.46851719,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,4,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
119524,2-119524,ICMAL07690,Crayfishes,Cambarus pristinus,Pristine Crayfish,Native,Present,,05130108,05130108,Y,,98.85358163,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,1,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
119588,2-119588,ICMAL07500,Crayfishes,Cambarus friaufi,Hairy Crayfish,Native,Present,,05130108,05130108,Y,,98.85358163,Very High,Auto,,,B89HOB01EHUS,"Hobbs, 1989",Y,8,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
111150,2-111150,ICMAL11011,Crayfishes,Orconectes australis,Southern Cave Crayfish,Native,Present,,05130108,05130108,Y,,98.85358163,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,2,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
111436,2-111436,ICMAL07140,Crayfishes,Cambarus crinipes,Hairyfoot Crayfish,Native,Present,,05130108,05130108,Y,,98.85358163,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
110625,2-110625,ICMAL11460,Crayfishes,Orconectes incomptus,Tennessee Cave Crayfish,Native,Present,,05130201,05130201,Y,,98.27759228,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
115224,2-115224,ICMAL11160,Crayfishes,Faxonius shoupi,Nashville Crayfish,Native,Present,,05130202,05130202,Y,,97.82029208,Very High,Auto,,,N99OBA01EHUS,"O'Bara, 1999",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
110798,2-110798,ICMAL07920,Crayfishes,Cambarus williami,Brawleys Fork Crayfish,Native,Present,,05130203,05130203,Y,,98.09203301,Very High,Auto,,,A95BOU01EHUS,"Bouchard and Bourchard, 1995",Y,2,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112706,2-112706,ICMAL07370,Crayfishes,Cambarus brachydactylus,Shortfinger Crayfish,Native,Present,,05130204,05130204,Y,,97.13135607,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,1,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112249,2-112249,ICMAL11070,Crayfishes,Orconectes pellucidus,Mammoth Cave Crayfish,Native,Present,,05130205,05130205,Y,,98.51081418,Very High,Auto,,,B72HOB02EHUS,"Hobbs and Barr, 1972",Y,1,BISON,,,"North Carolina State Museum of Natural Sciences. NCSM Non-molluscan Invertebrates Collection. (Accessed through Biodiversity Information Serving Our Nation (BISON), https://bison.usgs.gov, 2019-05-06)",,,
119588,2-119588,ICMAL07500,Crayfishes,Cambarus friaufi,Hairy Crayfish,Native,Present,,05130205,05130205,Y,,98.51081418,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",Y,3,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112706,2-112706,ICMAL07370,Crayfishes,Cambarus brachydactylus,Shortfinger Crayfish,Native,Present,,05130205,05130205,Y,,98.51081418,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
108206,2-108206,ICMAL11020,Crayfishes,Faxonius bisectus,Crittenden Crayfish,Native,Present,,05130205,05130205,Y,,98.51081418,Very High,Auto,,,N07MJD01EHUS,"NatureServe, 2007",,,,,,,,,
121294,2-121294,ICMAL11050,Crayfishes,Faxonius kentuckiensis,Kentucky Crayfish,Native,Present,Specimens at INHS,05130205,05130205,Y,,98.51081418,Very High,Auto,,,,,Y,6,INHS,,,"Illinois Natural History Survey (INHS), 2019",,,
112249,2-112249,ICMAL11070,Crayfishes,Orconectes pellucidus,Mammoth Cave Crayfish,Native,Present,,05130206,05130206,Y,,97.14786362,Very High,Auto,,,B72HOB02EHUS,"Hobbs and Barr, 1972",,,,,,,,,
